Team Group MP44L TM8FPK001T0C101,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4500 МБ/с, IOPS 610 тисЧитання:7300 МБ/с, IOPS 590 тис",Not took
SanDisk G-DRIVE ArmorLock SSD SDPS41A-001T-GBANB,"Ємність:4000 ГБФормат:2.5""NAND:3D TLC NANDЗапис:520 МБ/с, IOPS 84 тисЧитання:560 МБ/с, IOPS 95 тис",19 063 грн.
Apacer TWSG4S ZS512GTWSG4S-1,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:3800 МБ/с, IOPS 700 тисЧитання:7000 МБ/с, IOPS 450 тис",2 996 до 3 125 грн.
Micron 7450 PRO M.2 MTFDKBA480TFR-1BC1ZAB,"Ємність:2000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:5000 МБ/с, IOPS 720 тисЧитання:6600 МБ/с, IOPS 700 тис",Not took
Product Name,Description of the product,Price range of the product
Seagate FireCuda Gaming SSD FireCuda Gaming SSD,"Ємність:2000 ГБФормат:2.5""Читання:2000 МБ/с",11 542 грн.
Gigabyte AORUS Gen4 SSD GP-AG42TB,"Ємність:2000 ГБФормат:PCI-E (HHHL), PCI-E 4.0 4xNAND:3D TLC NANDЗапис:9500 МБ/сЧитання:15000 МБ/с",Not took
Intenso Top 3812450,Ємність:120 ГБ,1 817 грн.
Intenso High 3813460,"Ємність:256 ГБФормат:2.5""NAND:3D NANDЗапис:500 МБ/с, IOPS 128 тисЧитання:520 МБ/с, IOPS 133 тис",2 682 грн.
A-Data Ultimate SU720 Ultimate SU720,"Ємність:1920 ГБФормат:2.5""NAND:3D QLC NANDЗапис:450 МБ/с, IOPS 65 тисЧитання:520 МБ/с, IOPS 40 тис",3 044 грн.
Micron 5300 MAX MTFDDAK1T9TDT-1AW1ZAB,"Ємність:240 ГБФормат:M.2, SATA 3NAND:3D TLC NANDЗапис:220 МБ/с, IOPS 12 тисЧитання:540 МБ/с, IOPS 50 тис",15 786 грн.
Micron MTFDDAK1T9TDS-1AW1ZAB MTFDDAK1T9TDS-1AW1ZAB,Not taked,21 340 грн.
PNY CS3030 M280CS3030-2TB-RB,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2000 МБ/сЧитання:3500 МБ/с",6 463 грн.
Leven JM300 JM300,"Ємність:120 ГБФормат:M.2, SATA 3NAND:3D TLC NANDЗапис:430 МБ/с, IOPS 72 тисЧитання:550 МБ/с, IOPS 76 тис",611 грн.
WD Green SSD M.2 WDS480G2G0B,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:3000 МБ/с, IOPS 560 тисЧитання:3470 МБ/с, IOPS 515 тис",4 294 грн.
Golden Memory AV AV240CGB,"Ємність:256 ГБФормат:M.2, 22x80, SATA 3NAND:3D TLC NANDЗапис:500 МБ/сЧитання:540 МБ/с",699 до 998 грн.
Transcend JetDrive 825 JetDrive 825,Ємність:960 ГБФормат:M.2NAND:3D TLC NANDЗапис:950 МБ/сЧитання:950 МБ/с,17 209 грн.
Silicon Power Slim S56 SP120GBSS3S56B25,"Ємність:960 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:560 МБ/с",3 726 грн.
Team Group MP44L TM8FPK001T0C101,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4500 МБ/с, IOPS 610 тисЧитання:7300 МБ/с, IOPS 590 тис",Not took
SanDisk G-DRIVE ArmorLock SSD SDPS41A-001T-GBANB,"Ємність:4000 ГБФормат:2.5""NAND:3D TLC NANDЗапис:520 МБ/с, IOPS 84 тисЧитання:560 МБ/с, IOPS 95 тис",19 063 грн.
Apacer TWSG4S ZS512GTWSG4S-1,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:3800 МБ/с, IOPS 700 тисЧитання:7000 МБ/с, IOPS 450 тис",2 996 до 3 125 грн.
Micron 7450 PRO M.2 MTFDKBA480TFR-1BC1ZAB,"Ємність:2000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:5000 МБ/с, IOPS 720 тисЧитання:6600 МБ/с, IOPS 700 тис",Not took
Dell M.2 PCI Express 2280 M.2 PCI Express 2280,"Ємність:1000 ГБФормат:M.2, 22x30, PCI-E 3.0 4xNAND:3D NAND",8 688 грн.
Product Name,Description of the product,Price range of the product
Seagate FireCuda Gaming SSD FireCuda Gaming SSD,"Ємність:2000 ГБФормат:2.5""Читання:2000 МБ/с",11 542 грн.
Gigabyte AORUS Gen4 SSD GP-AG42TB,"Ємність:2000 ГБФормат:PCI-E (HHHL), PCI-E 4.0 4xNAND:3D TLC NANDЗапис:9500 МБ/сЧитання:15000 МБ/с",Not took
Intenso Top 3812450,Ємність:120 ГБ,1 817 грн.
Intenso High 3813460,"Ємність:256 ГБФормат:2.5""NAND:3D NANDЗапис:500 МБ/с, IOPS 128 тисЧитання:520 МБ/с, IOPS 133 тис",2 682 грн.
A-Data Ultimate SU720 Ultimate SU720,"Ємність:1920 ГБФормат:2.5""NAND:3D QLC NANDЗапис:450 МБ/с, IOPS 65 тисЧитання:520 МБ/с, IOPS 40 тис",3 044 грн.
Micron 5300 MAX MTFDDAK1T9TDT-1AW1ZAB,"Ємність:240 ГБФормат:M.2, SATA 3NAND:3D TLC NANDЗапис:220 МБ/с, IOPS 12 тисЧитання:540 МБ/с, IOPS 50 тис",15 786 грн.
Micron MTFDDAK1T9TDS-1AW1ZAB MTFDDAK1T9TDS-1AW1ZAB,Not taked,21 340 грн.
PNY CS3030 M280CS3030-2TB-RB,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2000 МБ/сЧитання:3500 МБ/с",6 463 грн.
Leven JM300 JM300,"Ємність:120 ГБФормат:M.2, SATA 3NAND:3D TLC NANDЗапис:430 МБ/с, IOPS 72 тисЧитання:550 МБ/с, IOPS 76 тис",611 грн.
WD Green SSD M.2 WDS480G2G0B,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:3000 МБ/с, IOPS 560 тисЧитання:3470 МБ/с, IOPS 515 тис",4 294 грн.
Golden Memory AV AV240CGB,"Ємність:256 ГБФормат:M.2, 22x80, SATA 3NAND:3D TLC NANDЗапис:500 МБ/сЧитання:540 МБ/с",699 до 998 грн.
Transcend JetDrive 825 JetDrive 825,Ємність:960 ГБФормат:M.2NAND:3D TLC NANDЗапис:950 МБ/сЧитання:950 МБ/с,17 209 грн.
Silicon Power Slim S56 SP120GBSS3S56B25,"Ємність:960 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:560 МБ/с",3 726 грн.
Team Group MP44L TM8FPK001T0C101,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4500 МБ/с, IOPS 610 тисЧитання:7300 МБ/с, IOPS 590 тис",Not took
SanDisk G-DRIVE ArmorLock SSD SDPS41A-001T-GBANB,"Ємність:4000 ГБФормат:2.5""NAND:3D TLC NANDЗапис:520 МБ/с, IOPS 84 тисЧитання:560 МБ/с, IOPS 95 тис",19 063 грн.
Apacer TWSG4S ZS512GTWSG4S-1,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:3800 МБ/с, IOPS 700 тисЧитання:7000 МБ/с, IOPS 450 тис",2 996 до 3 125 грн.
Micron 7450 PRO M.2 MTFDKBA480TFR-1BC1ZAB,"Ємність:2000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:5000 МБ/с, IOPS 720 тисЧитання:6600 МБ/с, IOPS 700 тис",Not took
Dell M.2 PCI Express 2280 M.2 PCI Express 2280,"Ємність:1000 ГБФормат:M.2, 22x30, PCI-E 3.0 4xNAND:3D NAND",8 688 грн.
Seagate Nytro 5350M 15mm Nytro 5350M 15mm,"Ємність:7680 ГБФормат:2.5""NAND:3D TLC NANDЗапис:3300 МБ/с, IOPS 110 тисЧитання:7400 МБ/с, IOPS 1150 тис",Not took
Product Name,Description of the product,Price range of the product
Seagate FireCuda Gaming SSD FireCuda Gaming SSD,"Ємність:2000 ГБФормат:2.5""Читання:2000 МБ/с",11 542 грн.
Gigabyte AORUS Gen4 SSD GP-AG42TB,"Ємність:2000 ГБФормат:PCI-E (HHHL), PCI-E 4.0 4xNAND:3D TLC NANDЗапис:9500 МБ/сЧитання:15000 МБ/с",Not took
Intenso Top 3812450,Ємність:120 ГБ,1 817 грн.
Intenso High 3813460,"Ємність:256 ГБФормат:2.5""NAND:3D NANDЗапис:500 МБ/с, IOPS 128 тисЧитання:520 МБ/с, IOPS 133 тис",2 682 грн.
A-Data Ultimate SU720 Ultimate SU720,"Ємність:1920 ГБФормат:2.5""NAND:3D QLC NANDЗапис:450 МБ/с, IOPS 65 тисЧитання:520 МБ/с, IOPS 40 тис",3 044 грн.
Micron 5300 MAX MTFDDAK1T9TDT-1AW1ZAB,"Ємність:240 ГБФормат:M.2, SATA 3NAND:3D TLC NANDЗапис:220 МБ/с, IOPS 12 тисЧитання:540 МБ/с, IOPS 50 тис",15 786 грн.
Micron MTFDDAK1T9TDS-1AW1ZAB MTFDDAK1T9TDS-1AW1ZAB,Not taked,21 340 грн.
PNY CS3030 M280CS3030-2TB-RB,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2000 МБ/сЧитання:3500 МБ/с",6 463 грн.
Leven JM300 JM300,"Ємність:120 ГБФормат:M.2, SATA 3NAND:3D TLC NANDЗапис:430 МБ/с, IOPS 72 тисЧитання:550 МБ/с, IOPS 76 тис",611 грн.
WD Green SSD M.2 WDS480G2G0B,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:3000 МБ/с, IOPS 560 тисЧитання:3470 МБ/с, IOPS 515 тис",4 294 грн.
Golden Memory AV AV240CGB,"Ємність:256 ГБФормат:M.2, 22x80, SATA 3NAND:3D TLC NANDЗапис:500 МБ/сЧитання:540 МБ/с",699 до 998 грн.
Transcend JetDrive 825 JetDrive 825,Ємність:960 ГБФормат:M.2NAND:3D TLC NANDЗапис:950 МБ/сЧитання:950 МБ/с,17 209 грн.
Silicon Power Slim S56 SP120GBSS3S56B25,"Ємність:960 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:560 МБ/с",3 726 грн.
Team Group MP44L TM8FPK001T0C101,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4500 МБ/с, IOPS 610 тисЧитання:7300 МБ/с, IOPS 590 тис",Not took
SanDisk G-DRIVE ArmorLock SSD SDPS41A-001T-GBANB,"Ємність:4000 ГБФормат:2.5""NAND:3D TLC NANDЗапис:520 МБ/с, IOPS 84 тисЧитання:560 МБ/с, IOPS 95 тис",19 063 грн.
Apacer TWSG4S ZS512GTWSG4S-1,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:3800 МБ/с, IOPS 700 тисЧитання:7000 МБ/с, IOPS 450 тис",2 996 до 3 125 грн.
Micron 7450 PRO M.2 MTFDKBA480TFR-1BC1ZAB,"Ємність:2000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:5000 МБ/с, IOPS 720 тисЧитання:6600 МБ/с, IOPS 700 тис",Not took
Dell M.2 PCI Express 2280 M.2 PCI Express 2280,"Ємність:1000 ГБФормат:M.2, 22x30, PCI-E 3.0 4xNAND:3D NAND",8 688 грн.
Seagate Nytro 5350M 15mm Nytro 5350M 15mm,"Ємність:7680 ГБФормат:2.5""NAND:3D TLC NANDЗапис:3300 МБ/с, IOPS 110 тисЧитання:7400 МБ/с, IOPS 1150 тис",Not took
OWC Aura PRO X2 Aura PRO X2,"Ємність:480 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1351 МБ/сЧитання:1549 МБ/с",15 133 грн.
Product Name,Description of the product,Price range of the product
Seagate FireCuda Gaming SSD FireCuda Gaming SSD,"Ємність:2000 ГБФормат:2.5""Читання:2000 МБ/с",11 542 грн.
Gigabyte AORUS Gen4 SSD GP-AG42TB,"Ємність:2000 ГБФормат:PCI-E (HHHL), PCI-E 4.0 4xNAND:3D TLC NANDЗапис:9500 МБ/сЧитання:15000 МБ/с",Not took
Intenso Top 3812450,Ємність:120 ГБ,1 817 грн.
Intenso High 3813460,"Ємність:256 ГБФормат:2.5""NAND:3D NANDЗапис:500 МБ/с, IOPS 128 тисЧитання:520 МБ/с, IOPS 133 тис",2 682 грн.
A-Data Ultimate SU720 Ultimate SU720,"Ємність:1920 ГБФормат:2.5""NAND:3D QLC NANDЗапис:450 МБ/с, IOPS 65 тисЧитання:520 МБ/с, IOPS 40 тис",3 044 грн.
Micron 5300 MAX MTFDDAK1T9TDT-1AW1ZAB,"Ємність:240 ГБФормат:M.2, SATA 3NAND:3D TLC NANDЗапис:220 МБ/с, IOPS 12 тисЧитання:540 МБ/с, IOPS 50 тис",15 786 грн.
Micron MTFDDAK1T9TDS-1AW1ZAB MTFDDAK1T9TDS-1AW1ZAB,Not taked,21 340 грн.
PNY CS3030 M280CS3030-2TB-RB,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2000 МБ/сЧитання:3500 МБ/с",6 463 грн.
Leven JM300 JM300,"Ємність:120 ГБФормат:M.2, SATA 3NAND:3D TLC NANDЗапис:430 МБ/с, IOPS 72 тисЧитання:550 МБ/с, IOPS 76 тис",611 грн.
WD Green SSD M.2 WDS480G2G0B,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:3000 МБ/с, IOPS 560 тисЧитання:3470 МБ/с, IOPS 515 тис",4 294 грн.
Golden Memory AV AV240CGB,"Ємність:256 ГБФормат:M.2, 22x80, SATA 3NAND:3D TLC NANDЗапис:500 МБ/сЧитання:540 МБ/с",699 до 998 грн.
Transcend JetDrive 825 JetDrive 825,Ємність:960 ГБФормат:M.2NAND:3D TLC NANDЗапис:950 МБ/сЧитання:950 МБ/с,17 209 грн.
Silicon Power Slim S56 SP120GBSS3S56B25,"Ємність:960 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:560 МБ/с",3 726 грн.
Team Group MP44L TM8FPK001T0C101,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4500 МБ/с, IOPS 610 тисЧитання:7300 МБ/с, IOPS 590 тис",Not took
SanDisk G-DRIVE ArmorLock SSD SDPS41A-001T-GBANB,"Ємність:4000 ГБФормат:2.5""NAND:3D TLC NANDЗапис:520 МБ/с, IOPS 84 тисЧитання:560 МБ/с, IOPS 95 тис",19 063 грн.
Apacer TWSG4S ZS512GTWSG4S-1,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:3800 МБ/с, IOPS 700 тисЧитання:7000 МБ/с, IOPS 450 тис",2 996 до 3 125 грн.
Micron 7450 PRO M.2 MTFDKBA480TFR-1BC1ZAB,"Ємність:2000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:5000 МБ/с, IOPS 720 тисЧитання:6600 МБ/с, IOPS 700 тис",Not took
Dell M.2 PCI Express 2280 M.2 PCI Express 2280,"Ємність:1000 ГБФормат:M.2, 22x30, PCI-E 3.0 4xNAND:3D NAND",8 688 грн.
Seagate Nytro 5350M 15mm Nytro 5350M 15mm,"Ємність:7680 ГБФормат:2.5""NAND:3D TLC NANDЗапис:3300 МБ/с, IOPS 110 тисЧитання:7400 МБ/с, IOPS 1150 тис",Not took
OWC Aura PRO X2 Aura PRO X2,"Ємність:480 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1351 МБ/сЧитання:1549 МБ/с",15 133 грн.
AFOX SD250 QN SD250 QN,"Ємність:512 ГБФормат:2.5""NAND:3D QLC NANDЗапис:520 МБ/сЧитання:560 МБ/с",Not took
Product Name,Description of the product,Price range of the product
Seagate FireCuda Gaming SSD FireCuda Gaming SSD,"Ємність:2000 ГБФормат:2.5""Читання:2000 МБ/с",11 542 грн.
Gigabyte AORUS Gen4 SSD GP-AG42TB,"Ємність:2000 ГБФормат:PCI-E (HHHL), PCI-E 4.0 4xNAND:3D TLC NANDЗапис:9500 МБ/сЧитання:15000 МБ/с",Not took
Intenso Top 3812450,Ємність:120 ГБ,1 817 грн.
Intenso High 3813460,"Ємність:256 ГБФормат:2.5""NAND:3D NANDЗапис:500 МБ/с, IOPS 128 тисЧитання:520 МБ/с, IOPS 133 тис",2 682 грн.
A-Data Ultimate SU720 Ultimate SU720,"Ємність:1920 ГБФормат:2.5""NAND:3D QLC NANDЗапис:450 МБ/с, IOPS 65 тисЧитання:520 МБ/с, IOPS 40 тис",3 044 грн.
Micron 5300 MAX MTFDDAK1T9TDT-1AW1ZAB,"Ємність:240 ГБФормат:M.2, SATA 3NAND:3D TLC NANDЗапис:220 МБ/с, IOPS 12 тисЧитання:540 МБ/с, IOPS 50 тис",15 786 грн.
Micron MTFDDAK1T9TDS-1AW1ZAB MTFDDAK1T9TDS-1AW1ZAB,Not taked,21 340 грн.
PNY CS3030 M280CS3030-2TB-RB,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2000 МБ/сЧитання:3500 МБ/с",6 463 грн.
Leven JM300 JM300,"Ємність:120 ГБФормат:M.2, SATA 3NAND:3D TLC NANDЗапис:430 МБ/с, IOPS 72 тисЧитання:550 МБ/с, IOPS 76 тис",611 грн.
WD Green SSD M.2 WDS480G2G0B,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:3000 МБ/с, IOPS 560 тисЧитання:3470 МБ/с, IOPS 515 тис",4 294 грн.
Golden Memory AV AV240CGB,"Ємність:256 ГБФормат:M.2, 22x80, SATA 3NAND:3D TLC NANDЗапис:500 МБ/сЧитання:540 МБ/с",699 до 998 грн.
Transcend JetDrive 825 JetDrive 825,Ємність:960 ГБФормат:M.2NAND:3D TLC NANDЗапис:950 МБ/сЧитання:950 МБ/с,17 209 грн.
Silicon Power Slim S56 SP120GBSS3S56B25,"Ємність:960 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:560 МБ/с",3 726 грн.
Team Group MP44L TM8FPK001T0C101,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4500 МБ/с, IOPS 610 тисЧитання:7300 МБ/с, IOPS 590 тис",Not took
SanDisk G-DRIVE ArmorLock SSD SDPS41A-001T-GBANB,"Ємність:4000 ГБФормат:2.5""NAND:3D TLC NANDЗапис:520 МБ/с, IOPS 84 тисЧитання:560 МБ/с, IOPS 95 тис",19 063 грн.
Apacer TWSG4S ZS512GTWSG4S-1,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:3800 МБ/с, IOPS 700 тисЧитання:7000 МБ/с, IOPS 450 тис",2 996 до 3 125 грн.
Micron 7450 PRO M.2 MTFDKBA480TFR-1BC1ZAB,"Ємність:2000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:5000 МБ/с, IOPS 720 тисЧитання:6600 МБ/с, IOPS 700 тис",Not took
Dell M.2 PCI Express 2280 M.2 PCI Express 2280,"Ємність:1000 ГБФормат:M.2, 22x30, PCI-E 3.0 4xNAND:3D NAND",8 688 грн.
Seagate Nytro 5350M 15mm Nytro 5350M 15mm,"Ємність:7680 ГБФормат:2.5""NAND:3D TLC NANDЗапис:3300 МБ/с, IOPS 110 тисЧитання:7400 МБ/с, IOPS 1150 тис",Not took
OWC Aura PRO X2 Aura PRO X2,"Ємність:480 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1351 МБ/сЧитання:1549 МБ/с",15 133 грн.
AFOX SD250 QN SD250 QN,"Ємність:512 ГБФормат:2.5""NAND:3D QLC NANDЗапис:520 МБ/сЧитання:560 МБ/с",Not took
Hikvision G4000E G4000E,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4200 МБ/сЧитання:7050 МБ/с",2 438 грн.
Product Name,Description of the product,Price range of the product
Seagate FireCuda Gaming SSD FireCuda Gaming SSD,"Ємність:2000 ГБФормат:2.5""Читання:2000 МБ/с",11 542 грн.
Gigabyte AORUS Gen4 SSD GP-AG42TB,"Ємність:2000 ГБФормат:PCI-E (HHHL), PCI-E 4.0 4xNAND:3D TLC NANDЗапис:9500 МБ/сЧитання:15000 МБ/с",Not took
Intenso Top 3812450,Ємність:120 ГБ,1 817 грн.
Intenso High 3813460,"Ємність:256 ГБФормат:2.5""NAND:3D NANDЗапис:500 МБ/с, IOPS 128 тисЧитання:520 МБ/с, IOPS 133 тис",2 682 грн.
A-Data Ultimate SU720 Ultimate SU720,"Ємність:1920 ГБФормат:2.5""NAND:3D QLC NANDЗапис:450 МБ/с, IOPS 65 тисЧитання:520 МБ/с, IOPS 40 тис",3 044 грн.
Micron 5300 MAX MTFDDAK1T9TDT-1AW1ZAB,"Ємність:240 ГБФормат:M.2, SATA 3NAND:3D TLC NANDЗапис:220 МБ/с, IOPS 12 тисЧитання:540 МБ/с, IOPS 50 тис",15 786 грн.
Micron MTFDDAK1T9TDS-1AW1ZAB MTFDDAK1T9TDS-1AW1ZAB,Not taked,21 340 грн.
PNY CS3030 M280CS3030-2TB-RB,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2000 МБ/сЧитання:3500 МБ/с",6 463 грн.
Leven JM300 JM300,"Ємність:120 ГБФормат:M.2, SATA 3NAND:3D TLC NANDЗапис:430 МБ/с, IOPS 72 тисЧитання:550 МБ/с, IOPS 76 тис",611 грн.
WD Green SSD M.2 WDS480G2G0B,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:3000 МБ/с, IOPS 560 тисЧитання:3470 МБ/с, IOPS 515 тис",4 294 грн.
Golden Memory AV AV240CGB,"Ємність:256 ГБФормат:M.2, 22x80, SATA 3NAND:3D TLC NANDЗапис:500 МБ/сЧитання:540 МБ/с",699 до 998 грн.
Transcend JetDrive 825 JetDrive 825,Ємність:960 ГБФормат:M.2NAND:3D TLC NANDЗапис:950 МБ/сЧитання:950 МБ/с,17 209 грн.
Silicon Power Slim S56 SP120GBSS3S56B25,"Ємність:960 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:560 МБ/с",3 726 грн.
Team Group MP44L TM8FPK001T0C101,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4500 МБ/с, IOPS 610 тисЧитання:7300 МБ/с, IOPS 590 тис",Not took
SanDisk G-DRIVE ArmorLock SSD SDPS41A-001T-GBANB,"Ємність:4000 ГБФормат:2.5""NAND:3D TLC NANDЗапис:520 МБ/с, IOPS 84 тисЧитання:560 МБ/с, IOPS 95 тис",19 063 грн.
Apacer TWSG4S ZS512GTWSG4S-1,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:3800 МБ/с, IOPS 700 тисЧитання:7000 МБ/с, IOPS 450 тис",2 996 до 3 125 грн.
Micron 7450 PRO M.2 MTFDKBA480TFR-1BC1ZAB,"Ємність:2000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:5000 МБ/с, IOPS 720 тисЧитання:6600 МБ/с, IOPS 700 тис",Not took
Dell M.2 PCI Express 2280 M.2 PCI Express 2280,"Ємність:1000 ГБФормат:M.2, 22x30, PCI-E 3.0 4xNAND:3D NAND",8 688 грн.
Seagate Nytro 5350M 15mm Nytro 5350M 15mm,"Ємність:7680 ГБФормат:2.5""NAND:3D TLC NANDЗапис:3300 МБ/с, IOPS 110 тисЧитання:7400 МБ/с, IOPS 1150 тис",Not took
OWC Aura PRO X2 Aura PRO X2,"Ємність:480 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1351 МБ/сЧитання:1549 МБ/с",15 133 грн.
AFOX SD250 QN SD250 QN,"Ємність:512 ГБФормат:2.5""NAND:3D QLC NANDЗапис:520 МБ/сЧитання:560 МБ/с",Not took
Hikvision G4000E G4000E,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4200 МБ/сЧитання:7050 МБ/с",2 438 грн.
MediaRange M.2 SATA III M.2 SATA III,"Ємність:512 ГБФормат:M.2, 22x80NAND:3D TLC NANDЗапис:470 МБ/сЧитання:535 МБ/с",3 011 грн.
Product Name,Description of the product,Price range of the product
Seagate FireCuda Gaming SSD FireCuda Gaming SSD,"Ємність:2000 ГБФормат:2.5""Читання:2000 МБ/с",11 542 грн.
Gigabyte AORUS Gen4 SSD GP-AG42TB,"Ємність:2000 ГБФормат:PCI-E (HHHL), PCI-E 4.0 4xNAND:3D TLC NANDЗапис:9500 МБ/сЧитання:15000 МБ/с",Not took
Intenso Top 3812450,Ємність:120 ГБ,1 817 грн.
Intenso High 3813460,"Ємність:256 ГБФормат:2.5""NAND:3D NANDЗапис:500 МБ/с, IOPS 128 тисЧитання:520 МБ/с, IOPS 133 тис",2 682 грн.
A-Data Ultimate SU720 Ultimate SU720,"Ємність:1920 ГБФормат:2.5""NAND:3D QLC NANDЗапис:450 МБ/с, IOPS 65 тисЧитання:520 МБ/с, IOPS 40 тис",3 044 грн.
Micron 5300 MAX MTFDDAK1T9TDT-1AW1ZAB,"Ємність:240 ГБФормат:M.2, SATA 3NAND:3D TLC NANDЗапис:220 МБ/с, IOPS 12 тисЧитання:540 МБ/с, IOPS 50 тис",15 786 грн.
Micron MTFDDAK1T9TDS-1AW1ZAB MTFDDAK1T9TDS-1AW1ZAB,Not taked,21 340 грн.
PNY CS3030 M280CS3030-2TB-RB,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2000 МБ/сЧитання:3500 МБ/с",6 463 грн.
Leven JM300 JM300,"Ємність:120 ГБФормат:M.2, SATA 3NAND:3D TLC NANDЗапис:430 МБ/с, IOPS 72 тисЧитання:550 МБ/с, IOPS 76 тис",611 грн.
WD Green SSD M.2 WDS480G2G0B,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:3000 МБ/с, IOPS 560 тисЧитання:3470 МБ/с, IOPS 515 тис",4 294 грн.
Golden Memory AV AV240CGB,"Ємність:256 ГБФормат:M.2, 22x80, SATA 3NAND:3D TLC NANDЗапис:500 МБ/сЧитання:540 МБ/с",699 до 998 грн.
Transcend JetDrive 825 JetDrive 825,Ємність:960 ГБФормат:M.2NAND:3D TLC NANDЗапис:950 МБ/сЧитання:950 МБ/с,17 209 грн.
Silicon Power Slim S56 SP120GBSS3S56B25,"Ємність:960 ГБФормат:2.5""NAND:TLCЗапис:530 МБ/сЧитання:560 МБ/с",3 726 грн.
